bid_id,category,buyer,quantity,bid_value,award_date,winner_name,winner_price,num_bidders,vendor_name,vendor_rank,vendor_price,status_flag
GEM/2026/B/7526971,"Monthly Basis Cab & Taxi Hiring Services - Premium Sedan; 2500 km x 320 hours; Local,Monthly Basis",Ministry of Petroleum and Natural GasBharat Petroleum Corporation Ltd,2.0,3840000.0,,Rajaratha Tours And Travels( Mse Social Category:General ) Under Pma,1920000.0,5,Mother Logistics( Mse Social Category:General ) Under Pma,L4,2206392.0,ok
GEM/2026/B/7526971,"Monthly Basis Cab & Taxi Hiring Services - Premium Sedan; 2500 km x 320 hours; Local,Monthly Basis",Ministry of Petroleum and Natural GasBharat Petroleum Corporation Ltd,2.0,3840000.0,,Rajaratha Tours And Travels( Mse Social Category:General ) Under Pma,1920000.0,5,Amaresh Bhovi Groups( Mse Social Category:Sc ) Under Pma,L5,2358000.0,ok
GEM/2026/B/7526855,Solar Photovoltaic Water Pumping Systems (V2) as per MNRE Specification,Rural Development Department,1.0,225000.0,,Shree Enterprises( Mse Social Category:Obc ) Under Pma,225000.0,10,Bhavani Enterprises Under Pma,,,unranked_vendor
GEM/2026/B/7526855,Solar Photovoltaic Water Pumping Systems (V2) as per MNRE Specification,Rural Development Department,1.0,225000.0,,Shree Enterprises( Mse Social Category:Obc ) Under Pma,225000.0,10,Devansh Enterprises Under Pma,,,unranked_vendor
GEM/2026/B/7526855,Solar Photovoltaic Water Pumping Systems (V2) as per MNRE Specification,Rural Development Department,1.0,225000.0,,Shree Enterprises( Mse Social Category:Obc ) Under Pma,225000.0,10,Parag Enterprises Under Pma,,,unranked_vendor
GEM/2026/B/7526855,Solar Photovoltaic Water Pumping Systems (V2) as per MNRE Specification,Rural Development Department,1.0,225000.0,,Shree Enterprises( Mse Social Category:Obc ) Under Pma,225000.0,10,Shree Bhavani Enterprises Under Pma,,,unranked_vendor
GEM/2026/B/7526855,Solar Photovoltaic Water Pumping Systems (V2) as per MNRE Specification,Rural Development Department,1.0,225000.0,,Shree Enterprises( Mse Social Category:Obc ) Under Pma,225000.0,10,Shree Enterprises Under Pma,,,unranked_vendor
GEM/2026/B/7526855,Solar Photovoltaic Water Pumping Systems (V2) as per MNRE Specification,Rural Development Department,1.0,225000.0,,Shree Enterprises( Mse Social Category:Obc ) Under Pma,225000.0,10,Shree Enterprises( Mse Social Category:Obc ) Under Pma,L1,225000.0,possible_dup
GEM/2026/B/7526855,Solar Photovoltaic Water Pumping Systems (V2) as per MNRE Specification,Rural Development Department,1.0,225000.0,,Shree Enterprises( Mse Social Category:Obc ) Under Pma,225000.0,10,Bhavani Enterprises( Mse Social Category:General ) Under Pma,L2,349999.0,possible_dup
GEM/2026/B/7526855,Solar Photovoltaic Water Pumping Systems (V2) as per MNRE Specification,Rural Development Department,1.0,225000.0,,Shree Enterprises( Mse Social Category:Obc ) Under Pma,225000.0,10,Parag Enterprises( Mse Social Category:Obc ) Under Pma,L3,350000.0,possible_dup
GEM/2026/B/7526855,Solar Photovoltaic Water Pumping Systems (V2) as per MNRE Specification,Rural Development Department,1.0,225000.0,,Shree Enterprises( Mse Social Category:Obc ) Under Pma,225000.0,10,Devansh Enterprises( Mse Social Category:General ) Under Pma,L4,375000.0,possible_dup
GEM/2026/B/7526855,Solar Photovoltaic Water Pumping Systems (V2) as per MNRE Specification,Rural Development Department,1.0,225000.0,,Shree Enterprises( Mse Social Category:Obc ) Under Pma,225000.0,10,Shree Bhavani Enterprises( Mse Social Category:General ) Under Pma,L4,375000.0,possible_dup
GEM/2026/B/7489324,Super Structure Supply of Combined Toilet Block CTB 7.32M x 7.10M x 4.40M Height as per CE HQ 4 Cor,Ministry of DefenceDepartment of Military Affairs,2293.0,3320034700.0,,"M/S P.D.Enterprises(Mse,Mii) Under Pma",1447900.0,11,Bharat Metals Under Pma,,,unranked_vendor
GEM/2026/B/7489324,Super Structure Supply of Combined Toilet Block CTB 7.32M x 7.10M x 4.40M Height as per CE HQ 4 Cor,Ministry of DefenceDepartment of Military Affairs,2293.0,3320034700.0,,"M/S P.D.Enterprises(Mse,Mii) Under Pma",1447900.0,11,J. B. Associates Under Pma,,,unranked_vendor
GEM/2026/B/7489324,Super Structure Supply of Combined Toilet Block CTB 7.32M x 7.10M x 4.40M Height as per CE HQ 4 Cor,Ministry of DefenceDepartment of Military Affairs,2293.0,3320034700.0,,"M/S P.D.Enterprises(Mse,Mii) Under Pma",1447900.0,11,M/S Amit Traders Under Pma,,,unranked_vendor
GEM/2026/B/7489324,Super Structure Supply of Combined Toilet Block CTB 7.32M x 7.10M x 4.40M Height as per CE HQ 4 Cor,Ministry of DefenceDepartment of Military Affairs,2293.0,3320034700.0,,"M/S P.D.Enterprises(Mse,Mii) Under Pma",1447900.0,11,M/S P.D.Enterprises Under Pma,,,unranked_vendor
GEM/2026/B/7489324,Super Structure Supply of Combined Toilet Block CTB 7.32M x 7.10M x 4.40M Height as per CE HQ 4 Cor,Ministry of DefenceDepartment of Military Affairs,2293.0,3320034700.0,,"M/S P.D.Enterprises(Mse,Mii) Under Pma",1447900.0,11,N N Banik & Co Under Pma,,,unranked_vendor
GEM/2026/B/7489324,Super Structure Supply of Combined Toilet Block CTB 7.32M x 7.10M x 4.40M Height as per CE HQ 4 Cor,Ministry of DefenceDepartment of Military Affairs,2293.0,3320034700.0,,"M/S P.D.Enterprises(Mse,Mii) Under Pma",1447900.0,11,S. B. Trading Company Under Pma,,,unranked_vendor
GEM/2026/B/7489324,Super Structure Supply of Combined Toilet Block CTB 7.32M x 7.10M x 4.40M Height as per CE HQ 4 Cor,Ministry of DefenceDepartment of Military Affairs,2293.0,3320034700.0,,"M/S P.D.Enterprises(Mse,Mii) Under Pma",1447900.0,11,Vijay Industries Under Pma,,,unranked_vendor
GEM/2026/B/7489324,Super Structure Supply of Combined Toilet Block CTB 7.32M x 7.10M x 4.40M Height as per CE HQ 4 Cor,Ministry of DefenceDepartment of Military Affairs,2293.0,3320034700.0,,"M/S P.D.Enterprises(Mse,Mii) Under Pma",1447900.0,11,"M/S P.D.Enterprises(Mse,Mii) Under Pma",L1,1447900.0,possible_dup
GEM/2026/B/7489324,Super Structure Supply of Combined Toilet Block CTB 7.32M x 7.10M x 4.40M Height as per CE HQ 4 Cor,Ministry of DefenceDepartment of Military Affairs,2293.0,3320034700.0,,"M/S P.D.Enterprises(Mse,Mii) Under Pma",1447900.0,11,"S. B. Trading Company (Mse,Mii) Under Pma",L2,1477900.0,possible_dup
GEM/2026/B/7489324,Super Structure Supply of Combined Toilet Block CTB 7.32M x 7.10M x 4.40M Height as per CE HQ 4 Cor,Ministry of DefenceDepartment of Military Affairs,2293.0,3320034700.0,,"M/S P.D.Enterprises(Mse,Mii) Under Pma",1447900.0,11,"M/S Amit Traders (Mse,Mii) Under Pma",L3,1782009.0,ok
GEM/2026/B/7489324,Super Structure Supply of Combined Toilet Block CTB 7.32M x 7.10M x 4.40M Height as per CE HQ 4 Cor,Ministry of DefenceDepartment of Military Affairs,2293.0,3320034700.0,,"M/S P.D.Enterprises(Mse,Mii) Under Pma",1447900.0,11,"J. B. Associates (Mse,Mii) Under Pma",L4,1783008.0,ok
GEM/2026/B/7489244,Super Structure Supply of Combined Toilet Block CTB 7.32M x 7.10M x 4.40M Height as per CE HQ 4 Cor,Ministry of DefenceDepartment of Military Affairs,2293.0,3548600940.0,,"S. B. Trading Company(Mse,Mii) Under Pma",1547580.0,16,Bharat Metals Under Pma,,,"unranked_vendor, repeat_winner"
GEM/2026/B/7489244,Super Structure Supply of Combined Toilet Block CTB 7.32M x 7.10M x 4.40M Height as per CE HQ 4 Cor,Ministry of DefenceDepartment of Military Affairs,2293.0,3548600940.0,,"S. B. Trading Company(Mse,Mii) Under Pma",1547580.0,16,J. B. Associates Under Pma,,,"unranked_vendor, repeat_winner"
GEM/2026/B/7489244,Super Structure Supply of Combined Toilet Block CTB 7.32M x 7.10M x 4.40M Height as per CE HQ 4 Cor,Ministry of DefenceDepartment of Military Affairs,2293.0,3548600940.0,,"S. B. Trading Company(Mse,Mii) Under Pma",1547580.0,16,M/S Amit Traders Under Pma,,,"unranked_vendor, repeat_winner"
GEM/2026/B/7489244,Super Structure Supply of Combined Toilet Block CTB 7.32M x 7.10M x 4.40M Height as per CE HQ 4 Cor,Ministry of DefenceDepartment of Military Affairs,2293.0,3548600940.0,,"S. B. Trading Company(Mse,Mii) Under Pma",1547580.0,16,M/S L.D. Enterprises Under Pma,,,"possible_dup, repeat_winner"
GEM/2026/B/7489244,Super Structure Supply of Combined Toilet Block CTB 7.32M x 7.10M x 4.40M Height as per CE HQ 4 Cor,Ministry of DefenceDepartment of Military Affairs,2293.0,3548600940.0,,"S. B. Trading Company(Mse,Mii) Under Pma",1547580.0,16,M/S Mannat Enterprises Under Pma,,,"unranked_vendor, repeat_winner"
GEM/2026/B/7489244,Super Structure Supply of Combined Toilet Block CTB 7.32M x 7.10M x 4.40M Height as per CE HQ 4 Cor,Ministry of DefenceDepartment of Military Affairs,2293.0,3548600940.0,,"S. B. Trading Company(Mse,Mii) Under Pma",1547580.0,16,M/S P.D.Enterprises Under Pma,,,"unranked_vendor, repeat_winner"
GEM/2026/B/7489244,Super Structure Supply of Combined Toilet Block CTB 7.32M x 7.10M x 4.40M Height as per CE HQ 4 Cor,Ministry of DefenceDepartment of Military Affairs,2293.0,3548600940.0,,"S. B. Trading Company(Mse,Mii) Under Pma",1547580.0,16,"M/S Raj Associate, Udmari Borjhargaon, Dekargaon. Under Pma",,,"unranked_vendor, repeat_winner"
GEM/2026/B/7489244,Super Structure Supply of Combined Toilet Block CTB 7.32M x 7.10M x 4.40M Height as per CE HQ 4 Cor,Ministry of DefenceDepartment of Military Affairs,2293.0,3548600940.0,,"S. B. Trading Company(Mse,Mii) Under Pma",1547580.0,16,M/S Shree Durga Enterprise Under Pma,,,"unranked_vendor, repeat_winner"
GEM/2026/B/7489244,Super Structure Supply of Combined Toilet Block CTB 7.32M x 7.10M x 4.40M Height as per CE HQ 4 Cor,Ministry of DefenceDepartment of Military Affairs,2293.0,3548600940.0,,"S. B. Trading Company(Mse,Mii) Under Pma",1547580.0,16,N N Banik & Co Under Pma,,,"unranked_vendor, repeat_winner"
GEM/2026/B/7489244,Super Structure Supply of Combined Toilet Block CTB 7.32M x 7.10M x 4.40M Height as per CE HQ 4 Cor,Ministry of DefenceDepartment of Military Affairs,2293.0,3548600940.0,,"S. B. Trading Company(Mse,Mii) Under Pma",1547580.0,16,Prodigizon (Opc) Private Limited Under Pma,,,"unranked_vendor, repeat_winner"
GEM/2026/B/7489244,Super Structure Supply of Combined Toilet Block CTB 7.32M x 7.10M x 4.40M Height as per CE HQ 4 Cor,Ministry of DefenceDepartment of Military Affairs,2293.0,3548600940.0,,"S. B. Trading Company(Mse,Mii) Under Pma",1547580.0,16,S. B. Trading Company Under Pma,,,"unranked_vendor, repeat_winner"
GEM/2026/B/7489244,Super Structure Supply of Combined Toilet Block CTB 7.32M x 7.10M x 4.40M Height as per CE HQ 4 Cor,Ministry of DefenceDepartment of Military Affairs,2293.0,3548600940.0,,"S. B. Trading Company(Mse,Mii) Under Pma",1547580.0,16,"S. B. Trading Company(Mse,Mii) Under Pma",L1,1547580.0,"ok, repeat_winner"
GEM/2026/B/7489244,Super Structure Supply of Combined Toilet Block CTB 7.32M x 7.10M x 4.40M Height as per CE HQ 4 Cor,Ministry of DefenceDepartment of Military Affairs,2293.0,3548600940.0,,"S. B. Trading Company(Mse,Mii) Under Pma",1547580.0,16,"M/S L.D. Enterprises (Mse,Mii) Under Pma",L2,1550080.0,"ok, repeat_winner"
GEM/2026/B/7489244,Super Structure Supply of Combined Toilet Block CTB 7.32M x 7.10M x 4.40M Height as per CE HQ 4 Cor,Ministry of DefenceDepartment of Military Affairs,2293.0,3548600940.0,,"S. B. Trading Company(Mse,Mii) Under Pma",1547580.0,16,"Prodigizon (Opc) Private Limited (Mse,Mii) Under Pma",L3,1732675.0,"ok, repeat_winner"
GEM/2026/B/7489244,Super Structure Supply of Combined Toilet Block CTB 7.32M x 7.10M x 4.40M Height as per CE HQ 4 Cor,Ministry of DefenceDepartment of Military Affairs,2293.0,3548600940.0,,"S. B. Trading Company(Mse,Mii) Under Pma",1547580.0,16,"M/S Amit Traders (Mse,Mii) Under Pma",L4,1784590.0,"ok, repeat_winner"
GEM/2026/B/7489244,Super Structure Supply of Combined Toilet Block CTB 7.32M x 7.10M x 4.40M Height as per CE HQ 4 Cor,Ministry of DefenceDepartment of Military Affairs,2293.0,3548600940.0,,"S. B. Trading Company(Mse,Mii) Under Pma",1547580.0,16,"J. B. Associates (Mse,Mii) Under Pma",L5,1785240.0,"ok, repeat_winner"
GEM/2026/B/7489311,Super Structure Supply of Combined Toilet Block CTB 7.32M x 7.10M x 4.40M Height as per CE HQ 4 Cor,Ministry of DefenceDepartment of Military Affairs,2293.0,3826521712.0,,"S. B. Trading Company(Mse,Mii) Under Pma",1668784.0,15,Bharat Metals Under Pma,,,"unranked_vendor, repeat_winner"
GEM/2026/B/7489311,Super Structure Supply of Combined Toilet Block CTB 7.32M x 7.10M x 4.40M Height as per CE HQ 4 Cor,Ministry of DefenceDepartment of Military Affairs,2293.0,3826521712.0,,"S. B. Trading Company(Mse,Mii) Under Pma",1668784.0,15,J. B. Associates Under Pma,,,"unranked_vendor, repeat_winner"
GEM/2026/B/7489311,Super Structure Supply of Combined Toilet Block CTB 7.32M x 7.10M x 4.40M Height as per CE HQ 4 Cor,Ministry of DefenceDepartment of Military Affairs,2293.0,3826521712.0,,"S. B. Trading Company(Mse,Mii) Under Pma",1668784.0,15,M/S Amit Traders Under Pma,,,"unranked_vendor, repeat_winner"
GEM/2026/B/7489311,Super Structure Supply of Combined Toilet Block CTB 7.32M x 7.10M x 4.40M Height as per CE HQ 4 Cor,Ministry of DefenceDepartment of Military Affairs,2293.0,3826521712.0,,"S. B. Trading Company(Mse,Mii) Under Pma",1668784.0,15,M/S Mannat Enterprises Under Pma,,,"unranked_vendor, repeat_winner"
GEM/2026/B/7489311,Super Structure Supply of Combined Toilet Block CTB 7.32M x 7.10M x 4.40M Height as per CE HQ 4 Cor,Ministry of DefenceDepartment of Military Affairs,2293.0,3826521712.0,,"S. B. Trading Company(Mse,Mii) Under Pma",1668784.0,15,M/S P.D.Enterprises Under Pma,,,"unranked_vendor, repeat_winner"
GEM/2026/B/7489311,Super Structure Supply of Combined Toilet Block CTB 7.32M x 7.10M x 4.40M Height as per CE HQ 4 Cor,Ministry of DefenceDepartment of Military Affairs,2293.0,3826521712.0,,"S. B. Trading Company(Mse,Mii) Under Pma",1668784.0,15,N N Banik & Co Under Pma,,,"unranked_vendor, repeat_winner"
GEM/2026/B/7489311,Super Structure Supply of Combined Toilet Block CTB 7.32M x 7.10M x 4.40M Height as per CE HQ 4 Cor,Ministry of DefenceDepartment of Military Affairs,2293.0,3826521712.0,,"S. B. Trading Company(Mse,Mii) Under Pma",1668784.0,15,Pem Tsowang Under Pma,,,"unranked_vendor, repeat_winner"
GEM/2026/B/7489311,Super Structure Supply of Combined Toilet Block CTB 7.32M x 7.10M x 4.40M Height as per CE HQ 4 Cor,Ministry of DefenceDepartment of Military Affairs,2293.0,3826521712.0,,"S. B. Trading Company(Mse,Mii) Under Pma",1668784.0,15,Prodigizon (Opc) Private Limited Under Pma,,,"unranked_vendor, repeat_winner"
GEM/2026/B/7489311,Super Structure Supply of Combined Toilet Block CTB 7.32M x 7.10M x 4.40M Height as per CE HQ 4 Cor,Ministry of DefenceDepartment of Military Affairs,2293.0,3826521712.0,,"S. B. Trading Company(Mse,Mii) Under Pma",1668784.0,15,S. B. Trading Company Under Pma,,,"unranked_vendor, repeat_winner"
GEM/2026/B/7489311,Super Structure Supply of Combined Toilet Block CTB 7.32M x 7.10M x 4.40M Height as per CE HQ 4 Cor,Ministry of DefenceDepartment of Military Affairs,2293.0,3826521712.0,,"S. B. Trading Company(Mse,Mii) Under Pma",1668784.0,15,Vijay Industries Under Pma,,,"unranked_vendor, repeat_winner"
GEM/2026/B/7489311,Super Structure Supply of Combined Toilet Block CTB 7.32M x 7.10M x 4.40M Height as per CE HQ 4 Cor,Ministry of DefenceDepartment of Military Affairs,2293.0,3826521712.0,,"S. B. Trading Company(Mse,Mii) Under Pma",1668784.0,15,"S. B. Trading Company(Mse,Mii) Under Pma",L1,1668784.0,"ok, repeat_winner"
GEM/2026/B/7489311,Super Structure Supply of Combined Toilet Block CTB 7.32M x 7.10M x 4.40M Height as per CE HQ 4 Cor,Ministry of DefenceDepartment of Military Affairs,2293.0,3826521712.0,,"S. B. Trading Company(Mse,Mii) Under Pma",1668784.0,15,"Prodigizon (Opc) Private Limited (Mse,Mii) Under Pma",L2,1671784.0,"ok, repeat_winner"
GEM/2026/B/7489311,Super Structure Supply of Combined Toilet Block CTB 7.32M x 7.10M x 4.40M Height as per CE HQ 4 Cor,Ministry of DefenceDepartment of Military Affairs,2293.0,3826521712.0,,"S. B. Trading Company(Mse,Mii) Under Pma",1668784.0,15,"M/S Amit Traders (Mse,Mii) Under Pma",L3,1785700.0,"ok, repeat_winner"
GEM/2026/B/7489311,Super Structure Supply of Combined Toilet Block CTB 7.32M x 7.10M x 4.40M Height as per CE HQ 4 Cor,Ministry of DefenceDepartment of Military Affairs,2293.0,3826521712.0,,"S. B. Trading Company(Mse,Mii) Under Pma",1668784.0,15,"J. B. Associates (Mse,Mii) Under Pma",L4,1786109.0,"ok, repeat_winner"
GEM/2026/B/7489311,Super Structure Supply of Combined Toilet Block CTB 7.32M x 7.10M x 4.40M Height as per CE HQ 4 Cor,Ministry of DefenceDepartment of Military Affairs,2293.0,3826521712.0,,"S. B. Trading Company(Mse,Mii) Under Pma",1668784.0,15,"Pem Tsowang (Mse,Mii) Under Pma",L5,1808950.0,"ok, repeat_winner"
GEM/2026/B/7514794,Diluent 5 ltr (Mythic 5 vet pro) 5%,Ministry of DefenceDepartment of Military Affairs,1.0,6720.0,,Compact Diagnostics (India) Private Limited Under Pma,6720.0,3,Chamunda Scientific Medical Co Under Pma,L3,7730.0,ok
GEM/2026/B/7514794,Diluent 5 ltr (Mythic 5 vet pro) 5%,Ministry of DefenceDepartment of Military Affairs,1.0,6720.0,,Compact Diagnostics (India) Private Limited Under Pma,6720.0,3,Compact Diagnostics (India) Private Limited Under Pma,L1,6720.0,ok
GEM/2026/B/7514794,Diluent 5 ltr (Mythic 5 vet pro) 5%,Ministry of DefenceDepartment of Military Affairs,1.0,6720.0,,Compact Diagnostics (India) Private Limited Under Pma,6720.0,3,Kpm Healthcare Under Pma,L2,7392.0,ok
